path,domain,subdomain,priority_tier,review_status,correctness_status,quality_status,link_status,duplication_status,acronym_status,release_relevance,reviewer,reviewed_at_utc
docs/reports/v0_3_release_surface_audit_and_revision_2026-04-09.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/v0_3_status_summary_2026-04-08.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/v0_4_external_review_report.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/v0_4_external_ux_review.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/vulkan_backend_report.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/vulkan_postgis_remediation_decision_2026-04-03.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/vulkan_postgis_remediation_result_2026-04-03.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/reports/workloads_and_research_foundations_audit_review_2026-04-10.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/rtdl/README.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/rtdl/dsl_reference.md,docs,docs,3,reviewed,pass,pass,pass,pass,pass,critical,codex_release_audit,2026-04-11T05:11:23.419902+00:00
docs/rtdl/llm_authoring_guide.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/rtdl/programming_guide.md,docs,docs,3,reviewed,pass,pass,pass,pass,pass,critical,codex_release_audit,2026-04-11T05:11:23.419902+00:00
docs/rtdl/workload_cookbook.md,docs,docs,3,reviewed,pass,pass,pass,pass,pass,critical,codex_release_audit,2026-04-11T05:11:23.419902+00:00
docs/rtdl_feature_guide.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/runtime_overhead_architecture.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/sql/v0_2_jaccard_postgis_workloads.sql,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/sql/v0_2_segment_polygon_postgis_workloads.sql,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/sql/v0_4_event_hotspot_screening_postgis.sql,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/sql/v0_4_facility_knn_assignment_postgis.sql,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/sql/v0_4_service_coverage_gaps_postgis.sql,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/v0_1_final_plan.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/v0_1_release_notes.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/v0_1_reproduction_and_verification.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/v0_1_roadmap.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/v0_1_support_matrix.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/v0_2_roadmap.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/v0_2_user_guide.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/v0_2_workload_scope_charter.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/v0_4_application_examples.md,docs,docs,3,reviewed,pass,pass,pass,pass,pass,critical,codex_release_audit,2026-04-11T05:11:23.419902+00:00
docs/vision.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
docs/wiki_drafts/Backends.md,docs,docs,3,reviewed,pass,pass,pass,pass,pass,preserved_archive,codex_release_audit,2026-04-11T05:26:17.258617+00:00
docs/wiki_drafts/Core-Concepts.md,docs,docs,3,reviewed,pass,pass,pass,pass,pass,preserved_archive,codex_release_audit,2026-04-11T05:26:17.258617+00:00
docs/wiki_drafts/Example-Gallery.md,docs,docs,3,reviewed,pass,pass,pass,pass,pass,preserved_archive,codex_release_audit,2026-04-11T05:26:17.258617+00:00
docs/wiki_drafts/Home.md,docs,docs,3,reviewed,pass,pass,pass,pass,pass,preserved_archive,codex_release_audit,2026-04-11T05:26:17.258617+00:00
docs/wiki_drafts/Quick-Start.md,docs,docs,3,reviewed,pass,pass,pass,pass,pass,preserved_archive,codex_release_audit,2026-04-11T05:26:17.258617+00:00
docs/wiki_drafts/README.md,docs,docs,3,reviewed,pass,pass,pass,pass,pass,preserved_archive,codex_release_audit,2026-04-11T05:26:17.258617+00:00
docs/workloads_and_research_foundations.md,docs,docs,3,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/README.md,examples,examples,4,reviewed,pass,pass,pass,pass,pass,critical,codex_release_audit,2026-04-11T05:16:07.715203+00:00
examples/__init__.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/generated/README.md,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/generated/rtdl_generated_polygon_set_jaccard_bundle/README.md,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/generated/rtdl_generated_polygon_set_jaccard_bundle/generated_polygon_set_jaccard_cpu_python_reference_authored_polygon_set_jaccard_minimal.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/generated/rtdl_generated_polygon_set_jaccard_bundle/request.json,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/generated/rtdl_generated_segment_polygon_anyhit_bundle/README.md,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/generated/rtdl_generated_segment_polygon_anyhit_bundle/generated_segment_polygon_anyhit_rows_cpu_python_reference_authored_segment_polygon_minimal.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/generated/rtdl_generated_segment_polygon_anyhit_bundle/request.json,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/generated/rtdl_generated_segment_polygon_bundle/README.md,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/generated/rtdl_generated_segment_polygon_bundle/generated_segment_polygon_hitcount_cpu_python_reference_authored_segment_polygon_minimal.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/generated/rtdl_generated_segment_polygon_bundle/request.json,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/generated/rtdl_generated_segment_polygon_hitcount_cpu.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/internal/README.md,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/internal/__init__.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/internal/rtdl_codex_authored.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/internal/rtdl_codex_ray_query.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/internal/rtdl_embree_demo.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/internal/rtdl_gemini_authored.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/internal/rtdl_gemini_embree_program.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/internal/rtdl_gemini_ray_query.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/internal/rtdl_goal165_optix_animation_variants.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/internal/rtdl_goal97_agent_variant_a.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/internal/rtdl_goal97_agent_variant_b.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/internal/rtdl_goal97_claude_single_file.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/internal/rtdl_goal97_gemini_single_file.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/internal/rtdl_simulator_demo.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/internal/rtdl_sorting.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/internal/rtdl_sorting_single_file.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/internal/rtdl_v0_4_nearest_neighbor_scaling_note.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/reference/README.md,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/reference/__init__.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/reference/rtdl_fixed_radius_neighbors_reference.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/reference/rtdl_knn_rows_reference.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/reference/rtdl_language_reference.py,examples,examples,4,reviewed,pass,pass,pass,pass,pass,important,codex,2026-04-11T10:52:41.265651+00:00
examples/reference/rtdl_ray_tri_hitcount.py,examples,examples,4,reviewed,pass,pass,pass,pass,pass,important,codex,2026-04-11T10:52:41.265651+00:00
examples/reference/rtdl_release_reference.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/reference/rtdl_workload_reference.py,examples,examples,4,reviewed,pass,pass,pass,pass,pass,important,codex,2026-04-11T10:52:41.265651+00:00
examples/rtdl_event_hotspot_screening.py,examples,examples,4,reviewed,pass,pass,pass,pass,pass,critical,codex_release_audit,2026-04-11T05:16:07.715203+00:00
examples/rtdl_facility_knn_assignment.py,examples,examples,4,reviewed,pass,pass,pass,pass,pass,critical,codex_release_audit,2026-04-11T05:16:07.715203+00:00
examples/rtdl_fixed_radius_neighbors.py,examples,examples,4,reviewed,pass,pass,pass,pass,pass,critical,codex_release_audit,2026-04-11T05:16:07.715203+00:00
examples/rtdl_hello_world.py,examples,examples,4,reviewed,pass,pass,pass,pass,pass,critical,codex_release_audit,2026-04-11T05:16:07.715203+00:00
examples/rtdl_hello_world_backends.py,examples,examples,4,reviewed,pass,pass,pass,pass,pass,critical,codex_release_audit,2026-04-11T05:16:07.715203+00:00
examples/rtdl_knn_rows.py,examples,examples,4,reviewed,pass,pass,pass,pass,pass,critical,codex_release_audit,2026-04-11T05:16:07.715203+00:00
examples/rtdl_polygon_pair_overlap_area_rows.py,examples,examples,4,reviewed,pass,pass,pass,pass,pass,important,codex,2026-04-11T10:52:41.265651+00:00
examples/rtdl_polygon_set_jaccard.py,examples,examples,4,reviewed,pass,pass,pass,pass,pass,important,codex,2026-04-11T10:52:41.265651+00:00
examples/rtdl_road_hazard_screening.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/rtdl_segment_polygon_anyhit_rows.py,examples,examples,4,reviewed,pass,pass,pass,pass,pass,critical,codex_release_audit,2026-04-11T05:16:07.715203+00:00
examples/rtdl_segment_polygon_hitcount.py,examples,examples,4,reviewed,pass,pass,pass,pass,pass,critical,codex_release_audit,2026-04-11T05:16:07.715203+00:00
examples/rtdl_service_coverage_gaps.py,examples,examples,4,reviewed,pass,pass,pass,pass,pass,critical,codex_release_audit,2026-04-11T05:16:07.715203+00:00
examples/visual_demo/__init__.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/visual_demo/rtdl_hidden_star_stable_ball_demo.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/visual_demo/rtdl_lit_ball_demo.py,examples,examples,4,reviewed,pass,pass,pass,pass,pass,important,codex_release_audit,2026-04-11T05:16:07.715203+00:00
examples/visual_demo/rtdl_orbit_lights_ball_demo.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/visual_demo/rtdl_orbiting_star_ball_demo.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/visual_demo/rtdl_smooth_camera_orbit_demo.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
examples/visual_demo/rtdl_spinning_ball_3d_demo.py,examples,examples,4,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
apps/embree_remote_validation.cpp,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
apps/goal15_lsi_native.cpp,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
apps/goal15_pip_native.cpp,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
apps/rtdsl_python_demo.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/generate_embree_paper_report.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/generate_goal14_section56_estimation.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/generate_status_report_pdf.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal114_segment_polygon_postgis_validation.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal116_segment_polygon_backend_audit.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal118_segment_polygon_linux_large_perf.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal128_segment_polygon_anyhit_linux_large_perf.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal128_segment_polygon_anyhit_postgis_validation.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal131_v0_2_linux_stress_audit.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal138_polygon_overlap_postgis_validation.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal139_public_pathology_manifest.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal140_polygon_set_jaccard_postgis_validation.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal141_public_jaccard_audit.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal146_jaccard_linux_stress.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal147_doc_audit.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal149_release_surface_audit.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal151_front_door_status_audit.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal154_release_audit.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal15_compare_embree.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal160_project_level_audit.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal17_compare_prepared_embree.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal18_compare_result_modes.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal19_compare_embree_performance.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal214_v0_4_application_perf.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal228_v0_4_nearest_neighbor_perf.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal22_generate_reproduction_artifacts.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal23_generate_bounded_reproduction.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal28b_stage_uscounty_zipcode.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal28c_convert_and_run_county_zipcode.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal28d_complete_and_run_county_zipcode.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal34_linux_embree_performance.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal35_convert_and_run_blockgroup_waterbodies.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal35_stage_blockgroup_waterbodies_bbox.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal36_linux_blockgroup_waterbodies_performance.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal37_convert_and_run_lkau_pkau.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal37_stage_lkau_pkau_bbox.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal38_linux_county_zipcode_feasibility.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal43_optix_validation.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal44_optix_benchmark.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal45_optix_county_zipcode.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal47_optix_goal41_large_checks.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal50_postgis_ground_truth.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal50_setup_postgis.sh,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal51_vulkan_validation.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal54_lkau_pkau_four_system.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal56_overlay_four_system.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal65_vulkan_optix_linux_comparison.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal69_pip_positive_hit_performance.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal71_prepared_backend_positive_hit_county.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal75_oracle_trust_audit.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal77_runtime_cache_measurement.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal79_linux_performance_reproduction_matrix.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal80_stage_top4_county_zipcode.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/goal85_vulkan_prepared_exact_source_county.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/rtdl_generate_only.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/rtdl_sorting_demo.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/run_full_verification.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
scripts/run_test_matrix.py,code,scripts,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/native/embree/rtdl_embree_api.cpp,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/native/embree/rtdl_embree_geometry.cpp,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/native/embree/rtdl_embree_prelude.h,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/native/embree/rtdl_embree_scene.cpp,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/native/optix/rtdl_optix_api.cpp,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/native/optix/rtdl_optix_core.cpp,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/native/optix/rtdl_optix_prelude.h,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/native/optix/rtdl_optix_workloads.cpp,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/native/oracle/rtdl_oracle_abi.h,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/native/oracle/rtdl_oracle_api.cpp,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/native/oracle/rtdl_oracle_geometry.cpp,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/native/oracle/rtdl_oracle_internal.h,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/native/oracle/rtdl_oracle_polygon.cpp,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/native/rtdl_embree.cpp,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/native/rtdl_optix.cpp,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/native/rtdl_oracle.cpp,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/native/rtdl_vulkan.cpp,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/native/vulkan/rtdl_vulkan_api.cpp,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/native/vulkan/rtdl_vulkan_core.cpp,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/native/vulkan/rtdl_vulkan_prelude.h,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/rtdsl/__init__.py,code,source,5,reviewed,pass,pass,pass,pass,pass,critical,codex,2026-04-11T10:31:15.644615+00:00
src/rtdsl/api.py,code,source,5,reviewed,pass,pass,pass,pass,pass,critical,codex_release_audit,2026-04-11T05:19:16.929952+00:00
src/rtdsl/baseline_benchmark.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/rtdsl/baseline_contracts.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/rtdsl/baseline_runner.py,code,source,5,reviewed,pass,pass,pass,pass,pass,important,codex_release_audit,2026-04-11T05:19:16.929952+00:00
src/rtdsl/baseline_summary.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/rtdsl/codegen.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/rtdsl/datasets.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/rtdsl/embree_runtime.py,code,source,5,reviewed,pass,pass,pass,pass,pass,critical,codex_release_audit,2026-04-11T05:19:16.929952+00:00
src/rtdsl/evaluation_matrix.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/rtdsl/evaluation_report.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/rtdsl/external_baselines.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/rtdsl/generate_only.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/rtdsl/goal112_segment_polygon_perf.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/rtdsl/goal114_segment_polygon_postgis.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/rtdsl/goal116_segment_polygon_backend_audit.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/rtdsl/goal118_segment_polygon_linux_large_perf.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/rtdsl/goal128_segment_polygon_anyhit_postgis.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/rtdsl/goal138_polygon_overlap_postgis.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/rtdsl/goal139_pathology_data.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/rtdsl/goal140_polygon_set_jaccard_postgis.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/rtdsl/goal141_public_jaccard_audit.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/rtdsl/goal146_jaccard_linux_stress.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
src/rtdsl/goal228_v0_4_nearest_neighbor_perf.py,code,source,5,not_reviewed,unchecked,unchecked,unchecked,unchecked,unchecked,unknown,,
