status,path,decision,category,rationale
??,docs/reports/goal456_v0_7_pre_stage_filelist_ledger_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal457_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal457_v0_7_manual_review_path_resolution_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal457_v0_7_manual_review_path_resolution_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal458_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal458_pre_stage_validation_gate_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal458_v0_7_pre_stage_validation_gate_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal458_v0_7_pre_stage_validation_gate_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal459_dry_run_staging_command_plan_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal459_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal459_v0_7_dry_run_staging_command_plan_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal459_v0_7_dry_run_staging_command_plan_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal460_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal460_v0_7_ready_to_stage_final_hold_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal460_v0_7_ready_to_stage_final_hold_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal461_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal461_v0_7_db_app_demo_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal461_v0_7_db_app_demo_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal462_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal462_v0_7_db_kernel_app_demo_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal462_v0_7_db_kernel_app_demo_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal463_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal463_post_demo_dry_run_staging_command_plan_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal463_post_demo_dry_run_staging_command_plan_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal463_post_demo_pre_stage_filelist_ledger_2026-04-16.csv,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal463_post_demo_pre_stage_filelist_ledger_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal463_post_demo_pre_stage_filelist_ledger_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal463_post_demo_pre_stage_validation_gate_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal463_post_demo_pre_stage_validation_gate_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal463_v0_7_post_demo_pre_stage_refresh_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal463_v0_7_post_demo_pre_stage_refresh_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal464_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal464_linux_fresh_app_demo_output_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal464_linux_fresh_columnar_repeated_query_perf_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal464_linux_fresh_kernel_demo_output_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal464_linux_fresh_postgresql_index_audit_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal464_linux_fresh_rtdl_vs_postgresql_rebase_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal464_v0_7_linux_fresh_checkout_validation_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal464_v0_7_linux_fresh_checkout_validation_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal465_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal465_post_linux_fresh_dry_run_staging_command_plan_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal465_post_linux_fresh_dry_run_staging_command_plan_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal465_post_linux_fresh_pre_stage_filelist_ledger_2026-04-16.csv,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal465_post_linux_fresh_pre_stage_filelist_ledger_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal465_post_linux_fresh_pre_stage_filelist_ledger_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal465_post_linux_fresh_pre_stage_validation_gate_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal465_post_linux_fresh_pre_stage_validation_gate_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal465_v0_7_post_linux_fresh_pre_stage_refresh_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal465_v0_7_post_linux_fresh_pre_stage_refresh_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal466_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal466_v0_7_release_reports_refresh_after_linux_fresh_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal466_v0_7_release_reports_refresh_after_linux_fresh_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal467_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal467_gemini_flash_review_attempt_status_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal467_v0_7_external_test_report_response_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal468_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal468_v0_7_release_reports_refresh_after_external_response_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal469_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal469_v0_7_db_attack_report_gap_closure_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal470_claude_test_review_audit_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal470_doc_audit_filelist_2026-04-16.txt,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal470_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal470_linux_focused_pre_release_test_2026-04-16.txt,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal470_local_full_unittest_discovery_2026-04-16.txt,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal470_local_full_unittest_discovery_after_fix_2026-04-16.txt,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal470_pre_release_doc_audit_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal470_v0_7_pre_release_test_doc_audit_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal471_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal471_v0_7_external_v0_6_1_expert_attack_suite_intake_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal472_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal472_v0_7_release_reports_refresh_after_goal471_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal473_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal473_post_goal472_release_evidence_audit_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal473_v0_7_post_goal472_release_evidence_audit_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal474_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal474_post_goal473_pre_stage_refresh_2026-04-16.csv,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal474_post_goal473_pre_stage_refresh_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal474_post_goal473_pre_stage_refresh_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal474_v0_7_post_goal473_pre_stage_refresh_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal475_external_input_manifest_2026-04-16.csv,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal475_external_input_manifest_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal475_external_input_manifest_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal475_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal475_v0_7_external_input_manifest_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal477_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal477_gemini_flash_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal477_gemini_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal477_goal478_gemini_flash_invalid_attempt_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal477_v0_7_broad_unittest_discovery_repair_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal478_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal478_gemini_flash_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal478_gemini_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal478_v0_7_release_reports_refresh_after_goal477_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal479_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal479_gemini_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal479_release_candidate_audit_after_goal478_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal479_release_candidate_audit_after_goal478_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal479_v0_7_release_candidate_audit_after_goal478_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal480_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal480_gemini_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal480_v0_7_release_reports_refresh_after_goal479_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal481_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal481_gemini_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal481_post_goal480_pre_stage_hold_ledger_2026-04-16.csv,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal481_post_goal480_pre_stage_hold_ledger_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal481_post_goal480_pre_stage_hold_ledger_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal481_v0_7_post_goal480_pre_stage_hold_ledger_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal482_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal482_gemini_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal482_post_goal481_dry_run_staging_plan_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal482_post_goal481_dry_run_staging_plan_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal482_v0_7_post_goal481_dry_run_staging_plan_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal483_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal483_gemini_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal483_v0_7_release_reports_refresh_after_goal482_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal484_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal484_gemini_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal484_post_goal483_release_hold_audit_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal484_post_goal483_release_hold_audit_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal484_v0_7_post_goal483_release_hold_audit_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal485_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal485_gemini_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal485_v0_7_ready_for_user_staging_decision_hold_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal486_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal486_gemini_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal486_post_disk_cleanup_artifact_integrity_audit_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal486_post_disk_cleanup_artifact_integrity_audit_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal486_v0_7_post_disk_cleanup_artifact_integrity_audit_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal487_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal487_gemini_pro_attempt_capacity_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal487_gemini_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal487_post_goal486_release_hold_stability_audit_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal487_post_goal486_release_hold_stability_audit_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal487_v0_7_post_goal486_release_hold_stability_audit_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal488_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal488_front_tutorial_example_doc_consistency_audit_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal488_front_tutorial_example_doc_consistency_audit_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal488_gemini_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal488_v0_7_front_tutorial_example_doc_consistency_audit_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal489_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal489_gemini_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal489_history_synchronization_audit_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal489_history_synchronization_audit_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal489_v0_7_history_synchronization_adoption_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal490_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal490_gemini_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal490_post_goal489_pre_stage_ledger_refresh_2026-04-16.csv,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal490_post_goal489_pre_stage_ledger_refresh_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal490_post_goal489_pre_stage_ledger_refresh_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal490_v0_7_post_goal489_pre_stage_ledger_refresh_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal491_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal491_gemini_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal491_post_goal490_release_hold_audit_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal491_post_goal490_release_hold_audit_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal491_v0_7_post_goal490_release_hold_audit_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal492_external_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal492_gemini_review_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal492_ready_for_explicit_staging_authorization_hold_2026-04-16.json,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal492_ready_for_explicit_staging_authorization_hold_generated_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/goal492_v0_7_ready_for_explicit_staging_authorization_hold_2026-04-16.md,include,goal_report_or_review,"Goal report, review, status, JSON evidence, or generated evidence."
??,docs/reports/rtdl_user_correctness_test_report_2026-04-16.md,include,external_report_evidence,Preserved external tester report or imported external test evidence.
??,docs/reports/rtdl_v0_6_1_expert_attack_suite_validation_report_2026-04-16.md,include,external_report_evidence,Preserved external tester report or imported external test evidence.
??,docs/reports/rtdl_v0_6_comprehensive_test_report_dev_handoff.md,include,external_report_evidence,Preserved external tester report or imported external test evidence.
??,docs/reports/rtdl_v0_6_windows_audit_report_2026-04-16.md,include,external_report_evidence,Preserved external tester report or imported external test evidence.
??,docs/reports/test_v07_db_attack_report_2026-04-16.md,include,external_report_evidence,Preserved external tester report or imported external test evidence.
??,examples/rtdl_v0_7_db_app_demo.py,include,example_source,Public example or example index.
??,examples/rtdl_v0_7_db_kernel_app_demo.py,include,example_source,Public example or example index.
??,history/ad_hoc_reviews/2026-04-15-codex-consensus-goal432-v0_7-rt-db-phase-split-perf-clarification.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal433-v0_7-native-prepared-db-dataset-contract.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal434-v0_7-embree-native-prepared-db-dataset.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal435-v0_7-optix-native-prepared-db-dataset.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal436-v0_7-vulkan-native-prepared-db-dataset.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal437-v0_7-rt-db-repeated-query-perf-gate.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal438-v0_7-release-gate-refresh-after-native-prepared-db.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal440-v0_7-embree-columnar-prepared-db-dataset-transfer.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal441-v0_7-optix-columnar-prepared-db-dataset-transfer.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal442-v0_7-vulkan-columnar-prepared-db-dataset-transfer.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal443-v0_7-columnar-repeated-query-perf-gate.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal444-v0_7-release-docs-refresh-after-columnar-transfer.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal445-v0_7-high-level-prepared-db-columnar-default.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal446-v0_7-post-columnar-db-regression-sweep.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal447-v0_7-db-columnar-packaging-readiness-audit.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal448-v0_7-db-columnar-packaging-manifest.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal449-v0_7-packaging-manifest-validation-gate.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal450-v0_7-linux-correctness-and-performance-refresh.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal451-v0_7-postgresql-baseline-index-audit.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal452-v0_7-rtdl-vs-best-tested-postgresql-perf-rebase.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal453-v0_7-release-facing-performance-wording-refresh.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal454-v0_7-post-wording-evidence-package-validation.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal455-v0_7-post-454-packaging-manifest-refresh.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal456-v0_7-pre-stage-filelist-ledger.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal457-v0_7-manual-review-path-resolution.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal458-v0_7-pre-stage-validation-gate.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal459-v0_7-dry-run-staging-command-plan.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal460-v0_7-ready-to-stage-final-hold.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal461-v0_7-db-app-demo.md,include,consensus_record,Codex consensus record.
??,history/ad_hoc_reviews/2026-04-16-codex-consensus-goal462-v0_7-db-kernel-app-demo.md,include,consensus_record,Codex consensus record.
